window_id,ticker,from_date,to_date,status,http_status,article_count,retrieved_at_utc,raw_file,error_kind
window_032b830053dcb0ab,META,2026-02-06,2026-02-07,success,200,110,2026-09-14T15:43:01Z,raw/responses/META/2026-02-06_2026-02-07.json,
window_9a5fc6648d0fa6b8,META,2026-02-08,2026-02-10,success,200,174,2026-09-14T15:43:02Z,raw/responses/META/2026-02-08_2026-02-10.json,
window_95b40d9a523be50d,META,2026-02-11,2026-02-14,success,200,237,2026-09-14T15:43:04Z,raw/responses/META/2026-02-11_2026-02-14.json,
window_c77ea3c7ceb79cec,META,2026-02-11,2026-02-17,split_potential_truncation,200,243,2026-09-14T15:43:03Z,raw/responses/META/2026-02-11_2026-02-17.json,
window_ab7ae04c1aa641da,META,2026-02-15,2026-02-17,success,200,127,2026-09-14T15:43:05Z,raw/responses/META/2026-02-15_2026-02-17.json,
window_8a0469fb852cc852,META,2026-02-18,2026-02-19,success,200,198,2026-09-14T15:43:09Z,raw/responses/META/2026-02-18_2026-02-19.json,
window_6cf9e9afc8c71d19,META,2026-02-18,2026-02-21,split_potential_truncation,200,249,2026-09-14T15:43:07Z,raw/responses/META/2026-02-18_2026-02-21.json,
window_6d531c8d12fc07c8,META,2026-02-18,2026-02-24,split_potential_truncation,200,249,2026-09-14T15:43:06Z,raw/responses/META/2026-02-18_2026-02-24.json,
window_1a9695aede08e42e,META,2026-02-20,2026-02-21,success,200,69,2026-09-14T15:43:10Z,raw/responses/META/2026-02-20_2026-02-21.json,
window_93b1c08958d1893d,META,2026-02-22,2026-02-24,success,200,205,2026-09-14T15:43:11Z,raw/responses/META/2026-02-22_2026-02-24.json,
window_526a22c92579c11b,META,2026-02-25,2026-02-26,success,200,183,2026-09-14T15:43:14Z,raw/responses/META/2026-02-25_2026-02-26.json,
window_4e3d38dfd4dabfa4,META,2026-02-25,2026-02-28,split_potential_truncation,200,245,2026-09-14T15:43:13Z,raw/responses/META/2026-02-25_2026-02-28.json,
window_4a8eb90426230c22,META,2026-02-25,2026-03-03,split_potential_truncation,200,246,2026-09-14T15:43:12Z,raw/responses/META/2026-02-25_2026-03-03.json,
window_3f38ff6a202debc8,META,2026-02-27,2026-02-28,success,200,79,2026-09-14T15:43:15Z,raw/responses/META/2026-02-27_2026-02-28.json,
window_59a172c238f31832,META,2026-03-01,2026-03-03,success,200,87,2026-09-14T15:43:16Z,raw/responses/META/2026-03-01_2026-03-03.json,
window_25fc8939997ef5e0,META,2026-03-04,2026-03-07,success,200,175,2026-09-14T15:43:18Z,raw/responses/META/2026-03-04_2026-03-07.json,
window_757d07b5c1155f70,META,2026-03-04,2026-03-10,split_potential_truncation,200,247,2026-09-14T15:43:17Z,raw/responses/META/2026-03-04_2026-03-10.json,
window_bb73870f023dc8be,META,2026-03-08,2026-03-10,success,200,129,2026-09-14T15:43:20Z,raw/responses/META/2026-03-08_2026-03-10.json,
window_27cd3312394b5073,META,2026-03-11,2026-03-17,success,200,234,2026-09-14T15:44:23Z,raw/responses/META/2026-03-11_2026-03-17.json,
window_5d4407c6dcf54921,META,2026-03-18,2026-03-21,success,200,183,2026-09-14T15:44:25Z,raw/responses/META/2026-03-18_2026-03-21.json,
window_8ac99524055285a8,META,2026-03-18,2026-03-24,split_potential_truncation,200,241,2026-09-14T15:44:24Z,raw/responses/META/2026-03-18_2026-03-24.json,
window_54c79d5ba2282106,META,2026-03-22,2026-03-24,success,200,130,2026-09-14T15:44:27Z,raw/responses/META/2026-03-22_2026-03-24.json,
window_c37f28f8eb66b062,META,2026-03-25,2026-03-31,success,200,236,2026-09-14T15:44:28Z,raw/responses/META/2026-03-25_2026-03-31.json,
window_597d56bbb8bb447d,META,2026-04-01,2026-04-07,success,200,223,2026-09-14T15:44:29Z,raw/responses/META/2026-04-01_2026-04-07.json,
window_dba64efa419f0e4f,META,2026-04-08,2026-04-09,success,200,183,2026-09-14T15:43:27Z,raw/responses/META/2026-04-08_2026-04-09.json,
window_b9372a2fe6043c02,META,2026-04-08,2026-04-11,split_potential_truncation,200,247,2026-09-14T15:43:26Z,raw/responses/META/2026-04-08_2026-04-11.json,
window_87707190e81a9097,META,2026-04-08,2026-04-14,split_potential_truncation,200,244,2026-09-14T15:43:25Z,raw/responses/META/2026-04-08_2026-04-14.json,
window_f4b14e3312fcb275,META,2026-04-10,2026-04-11,success,200,102,2026-09-14T15:43:28Z,raw/responses/META/2026-04-10_2026-04-11.json,
window_5775e3b4494772a5,META,2026-04-12,2026-04-14,success,200,135,2026-09-14T15:43:35Z,raw/responses/META/2026-04-12_2026-04-14.json,
window_ed21a0c7e16dee47,META,2026-04-15,2026-04-16,success,200,184,2026-09-14T15:43:38Z,raw/responses/META/2026-04-15_2026-04-16.json,
window_9f7d1cb0e8b1127f,META,2026-04-15,2026-04-18,split_potential_truncation,200,247,2026-09-14T15:43:37Z,raw/responses/META/2026-04-15_2026-04-18.json,
window_fb191483dd4db407,META,2026-04-15,2026-04-21,split_potential_truncation,200,246,2026-09-14T15:43:36Z,raw/responses/META/2026-04-15_2026-04-21.json,
window_537be883666059bb,META,2026-04-17,2026-04-18,success,200,74,2026-09-14T15:43:39Z,raw/responses/META/2026-04-17_2026-04-18.json,
window_c1a118122cf4abcd,META,2026-04-19,2026-04-21,success,200,150,2026-09-14T15:43:40Z,raw/responses/META/2026-04-19_2026-04-21.json,
window_2318f80e25d20278,META,2026-04-22,2026-04-23,success,200,132,2026-09-14T15:43:43Z,raw/responses/META/2026-04-22_2026-04-23.json,
window_2dacf67e360d4e5c,META,2026-04-22,2026-04-25,split_potential_truncation,200,246,2026-09-14T15:43:42Z,raw/responses/META/2026-04-22_2026-04-25.json,
window_85683c7eedf75b7a,META,2026-04-22,2026-04-28,split_potential_truncation,200,248,2026-09-14T15:43:41Z,raw/responses/META/2026-04-22_2026-04-28.json,
window_e1ed212c2d1a6ed1,META,2026-04-24,2026-04-25,success,200,120,2026-09-14T15:43:45Z,raw/responses/META/2026-04-24_2026-04-25.json,
window_f51b04b612d23e97,META,2026-04-26,2026-04-27,success,200,159,2026-09-14T15:43:47Z,raw/responses/META/2026-04-26_2026-04-27.json,
window_6919bb7ce43acdfb,META,2026-04-26,2026-04-28,split_potential_truncation,200,248,2026-09-14T15:43:46Z,raw/responses/META/2026-04-26_2026-04-28.json,
window_0acdc7d8ee3d932b,META,2026-04-28,2026-04-28,success,200,125,2026-09-14T15:43:48Z,raw/responses/META/2026-04-28_2026-04-28.json,
window_f255b50a587fdb2b,META,2026-04-29,2026-04-29,success,200,178,2026-09-14T15:43:51Z,raw/responses/META/2026-04-29_2026-04-29.json,
window_5b2eb0932fa2e10c,META,2026-04-29,2026-04-30,split_potential_truncation,200,247,2026-09-14T15:43:50Z,raw/responses/META/2026-04-29_2026-04-30.json,
window_fb17cd7d01bd9d48,META,2026-04-29,2026-05-01,split_potential_truncation,200,247,2026-09-14T15:43:49Z,raw/responses/META/2026-04-29_2026-05-01.json,
window_609520dabd9b572b,META,2026-04-30,2026-04-30,success,200,204,2026-09-14T15:43:52Z,raw/responses/META/2026-04-30_2026-04-30.json,
window_95ad78b94107bc46,META,2026-05-01,2026-05-01,success,200,116,2026-09-14T15:43:53Z,raw/responses/META/2026-05-01_2026-05-01.json,
window_8fcd3c76256bfd43,MSFT,2025-10-01,2025-10-07,success,200,235,2026-09-14T15:36:28Z,raw/responses/MSFT/2025-10-01_2025-10-07.json,
window_ac01356881243b9e,MSFT,2025-10-08,2025-10-14,success,200,236,2026-09-14T15:36:29Z,raw/responses/MSFT/2025-10-08_2025-10-14.json,
window_5abeee18347491c2,MSFT,2025-10-15,2025-10-21,success,200,234,2026-09-14T15:36:30Z,raw/responses/MSFT/2025-10-15_2025-10-21.json,
window_3e3e6dd25bf6cc33,MSFT,2025-10-22,2025-10-28,success,200,221,2026-09-14T15:36:31Z,raw/responses/MSFT/2025-10-22_2025-10-28.json,
window_39ea0f8664c3a3c1,MSFT,2025-10-29,2025-10-30,success,200,182,2026-09-14T15:36:34Z,raw/responses/MSFT/2025-10-29_2025-10-30.json,
window_85da40e82a16f55d,MSFT,2025-10-29,2025-11-01,split_potential_truncation,200,240,2026-09-14T15:36:33Z,raw/responses/MSFT/2025-10-29_2025-11-01.json,
window_d6e53fae8eac9ec9,MSFT,2025-10-29,2025-11-04,split_potential_truncation,200,241,2026-09-14T15:36:32Z,raw/responses/MSFT/2025-10-29_2025-11-04.json,
window_5b27f7f17d90188f,MSFT,2025-10-31,2025-11-01,success,200,73,2026-09-14T15:36:35Z,raw/responses/MSFT/2025-10-31_2025-11-01.json,
window_812d605a08cfbb29,MSFT,2025-11-02,2025-11-04,success,200,138,2026-09-14T15:36:36Z,raw/responses/MSFT/2025-11-02_2025-11-04.json,
window_00de630f094cf25f,MSFT,2025-11-05,2025-11-11,success,200,236,2026-09-14T15:36:38Z,raw/responses/MSFT/2025-11-05_2025-11-11.json,
window_1a5081e30bbec036,MSFT,2025-11-12,2025-11-15,success,200,181,2026-09-14T15:36:40Z,raw/responses/MSFT/2025-11-12_2025-11-15.json,
window_244d1f2e85b515e3,MSFT,2025-11-12,2025-11-18,split_potential_truncation,200,241,2026-09-14T15:36:39Z,raw/responses/MSFT/2025-11-12_2025-11-18.json,
window_1051c1b6ddf9cdb2,MSFT,2025-11-16,2025-11-18,success,200,134,2026-09-14T15:36:41Z,raw/responses/MSFT/2025-11-16_2025-11-18.json,
window_e6dd39f22352386c,MSFT,2025-11-19,2025-11-22,success,200,197,2026-09-14T15:36:43Z,raw/responses/MSFT/2025-11-19_2025-11-22.json,
window_a1962fc79322e564,MSFT,2025-11-19,2025-11-25,split_potential_truncation,200,246,2026-09-14T15:36:42Z,raw/responses/MSFT/2025-11-19_2025-11-25.json,
window_7717e55b3dddd15e,MSFT,2025-11-23,2025-11-25,success,200,136,2026-09-14T15:36:44Z,raw/responses/MSFT/2025-11-23_2025-11-25.json,
window_f2a113049285e1a6,MSFT,2025-11-26,2025-12-02,success,200,203,2026-09-14T15:36:45Z,raw/responses/MSFT/2025-11-26_2025-12-02.json,
window_9da65da875b5bc2c,MSFT,2025-12-03,2025-12-06,success,200,182,2026-09-14T15:36:47Z,raw/responses/MSFT/2025-12-03_2025-12-06.json,
window_3a92578640e8b822,MSFT,2025-12-03,2025-12-09,split_potential_truncation,200,245,2026-09-14T15:36:46Z,raw/responses/MSFT/2025-12-03_2025-12-09.json,
window_19b4c7b281cac260,MSFT,2025-12-07,2025-12-09,success,200,112,2026-09-14T15:36:49Z,raw/responses/MSFT/2025-12-07_2025-12-09.json,
window_cc8aea553e6368d7,MSFT,2025-12-10,2025-12-13,success,200,162,2026-09-14T15:36:51Z,raw/responses/MSFT/2025-12-10_2025-12-13.json,
window_715078ff81576b34,MSFT,2025-12-10,2025-12-16,split_potential_truncation,200,247,2026-09-14T15:36:50Z,raw/responses/MSFT/2025-12-10_2025-12-16.json,
window_34cb0c0a06f0e6f1,MSFT,2025-12-14,2025-12-16,success,200,93,2026-09-14T15:36:52Z,raw/responses/MSFT/2025-12-14_2025-12-16.json,
window_1845daf6edf2069f,MSFT,2025-12-17,2025-12-23,success,200,219,2026-09-14T15:36:53Z,raw/responses/MSFT/2025-12-17_2025-12-23.json,
window_26cf4de09d6870c8,MSFT,2025-12-24,2025-12-30,success,200,138,2026-09-14T15:36:54Z,raw/responses/MSFT/2025-12-24_2025-12-30.json,
window_512889780cbbf27c,MSFT,2025-12-31,2026-01-06,success,200,188,2026-09-14T15:36:55Z,raw/responses/MSFT/2025-12-31_2026-01-06.json,
window_be875a1ff2190ecf,MSFT,2026-01-07,2026-01-13,success,200,239,2026-09-14T15:36:56Z,raw/responses/MSFT/2026-01-07_2026-01-13.json,
window_e9f88af03a685d87,MSFT,2026-01-14,2026-01-17,success,200,209,2026-09-14T15:36:59Z,raw/responses/MSFT/2026-01-14_2026-01-17.json,
window_aefbea501c448481,MSFT,2026-01-14,2026-01-20,split_potential_truncation,200,242,2026-09-14T15:36:57Z,raw/responses/MSFT/2026-01-14_2026-01-20.json,
window_c1f8df9d122d5b0e,MSFT,2026-01-18,2026-01-20,success,200,114,2026-09-14T15:37:00Z,raw/responses/MSFT/2026-01-18_2026-01-20.json,
window_7b899dff6acb01a9,MSFT,2026-01-21,2026-01-24,success,200,208,2026-09-14T15:37:02Z,raw/responses/MSFT/2026-01-21_2026-01-24.json,
window_a20e169ccf9bd966,MSFT,2026-01-21,2026-01-27,split_potential_truncation,200,246,2026-09-14T15:37:01Z,raw/responses/MSFT/2026-01-21_2026-01-27.json,
window_d8fa7bfe64555555,MSFT,2026-01-25,2026-01-27,success,200,215,2026-09-14T15:37:03Z,raw/responses/MSFT/2026-01-25_2026-01-27.json,
window_dd11696a029e93c2,MSFT,2026-01-28,2026-01-28,success,200,135,2026-09-14T15:37:07Z,raw/responses/MSFT/2026-01-28_2026-01-28.json,
window_7012dde3ea580c41,MSFT,2026-01-28,2026-01-29,split_potential_truncation,200,245,2026-09-14T15:37:06Z,raw/responses/MSFT/2026-01-28_2026-01-29.json,
window_72afae3daac295e3,MSFT,2026-01-28,2026-01-31,split_potential_truncation,200,244,2026-09-14T15:37:05Z,raw/responses/MSFT/2026-01-28_2026-01-31.json,
window_d0ae6dc44da98e6e,MSFT,2026-01-28,2026-02-03,split_potential_truncation,200,249,2026-09-14T15:37:04Z,raw/responses/MSFT/2026-01-28_2026-02-03.json,
window_c7032b43d118e740,MSFT,2026-01-29,2026-01-29,success,200,181,2026-09-14T15:37:08Z,raw/responses/MSFT/2026-01-29_2026-01-29.json,
window_bab8fdc0861b7ba6,MSFT,2026-01-30,2026-01-31,success,200,141,2026-09-14T15:37:10Z,raw/responses/MSFT/2026-01-30_2026-01-31.json,
window_e40982a18fdd17ba,MSFT,2026-02-01,2026-02-03,success,200,226,2026-09-14T15:37:11Z,raw/responses/MSFT/2026-02-01_2026-02-03.json,
window_a34c257a8281c9c6,MSFT,2026-02-04,2026-02-05,success,200,196,2026-09-14T15:37:14Z,raw/responses/MSFT/2026-02-04_2026-02-05.json,
window_96448ecff55ade98,MSFT,2026-02-04,2026-02-07,split_potential_truncation,200,246,2026-09-14T15:37:13Z,raw/responses/MSFT/2026-02-04_2026-02-07.json,
window_5c6b4d49efeee8f5,MSFT,2026-02-04,2026-02-10,split_potential_truncation,200,240,2026-09-14T15:37:12Z,raw/responses/MSFT/2026-02-04_2026-02-10.json,
window_4e2392e4fa77dbb1,MSFT,2026-02-06,2026-02-07,success,200,145,2026-09-14T15:37:15Z,raw/responses/MSFT/2026-02-06_2026-02-07.json,
window_d758d4680b319b93,MSFT,2026-02-08,2026-02-10,success,200,238,2026-09-14T15:37:16Z,raw/responses/MSFT/2026-02-08_2026-02-10.json,
window_1e788e1b144e3df4,MSFT,2026-02-11,2026-02-12,success,200,153,2026-09-14T15:37:20Z,raw/responses/MSFT/2026-02-11_2026-02-12.json,
window_6198f8c6ff705d83,MSFT,2026-02-11,2026-02-14,split_potential_truncation,200,243,2026-09-14T15:37:18Z,raw/responses/MSFT/2026-02-11_2026-02-14.json,
window_a9821613437f9acc,MSFT,2026-02-11,2026-02-17,split_potential_truncation,200,245,2026-09-14T15:37:17Z,raw/responses/MSFT/2026-02-11_2026-02-17.json,
window_1849f64acc3c4e9b,MSFT,2026-02-13,2026-02-14,success,200,107,2026-09-14T15:37:21Z,raw/responses/MSFT/2026-02-13_2026-02-14.json,
window_f5bc54fab10eca0d,MSFT,2026-02-15,2026-02-17,success,200,157,2026-09-14T15:37:22Z,raw/responses/MSFT/2026-02-15_2026-02-17.json,
window_1c4e57fe0c76a44c,MSFT,2026-02-18,2026-02-19,success,200,167,2026-09-14T15:37:25Z,raw/responses/MSFT/2026-02-18_2026-02-19.json,
window_aada37fc928455ce,MSFT,2026-02-18,2026-02-21,split_potential_truncation,200,242,2026-09-14T15:37:24Z,raw/responses/MSFT/2026-02-18_2026-02-21.json,
window_a69381971611ef24,MSFT,2026-02-18,2026-02-24,split_potential_truncation,200,246,2026-09-14T15:37:23Z,raw/responses/MSFT/2026-02-18_2026-02-24.json,
window_38f6d4f4abe1ad7d,MSFT,2026-02-20,2026-02-21,success,200,83,2026-09-14T15:37:26Z,raw/responses/MSFT/2026-02-20_2026-02-21.json,
window_690ac5a96998098c,MSFT,2026-02-22,2026-02-24,success,200,181,2026-09-14T15:37:27Z,raw/responses/MSFT/2026-02-22_2026-02-24.json,
window_b53dababe3b43cbe,MSFT,2026-02-25,2026-02-26,success,200,193,2026-09-14T15:37:31Z,raw/responses/MSFT/2026-02-25_2026-02-26.json,
window_2ac28856a6bd7650,MSFT,2026-02-25,2026-02-28,split_potential_truncation,200,246,2026-09-14T15:37:29Z,raw/responses/MSFT/2026-02-25_2026-02-28.json,
window_baf125d0516f1389,MSFT,2026-02-25,2026-03-03,split_potential_truncation,200,244,2026-09-14T15:37:28Z,raw/responses/MSFT/2026-02-25_2026-03-03.json,
window_40f336194cae45d3,MSFT,2026-02-27,2026-02-28,success,200,113,2026-09-14T15:37:32Z,raw/responses/MSFT/2026-02-27_2026-02-28.json,
window_729a1ac14dec87c1,MSFT,2026-03-01,2026-03-03,success,200,130,2026-09-14T15:37:33Z,raw/responses/MSFT/2026-03-01_2026-03-03.json,
window_6b19725b6570de69,MSFT,2026-03-04,2026-03-07,success,200,214,2026-09-14T15:37:35Z,raw/responses/MSFT/2026-03-04_2026-03-07.json,
window_d9d74a394c895915,MSFT,2026-03-04,2026-03-10,split_potential_truncation,200,247,2026-09-14T15:37:34Z,raw/responses/MSFT/2026-03-04_2026-03-10.json,
window_478c19b7fe3e3c07,MSFT,2026-03-08,2026-03-10,success,200,145,2026-09-14T15:37:36Z,raw/responses/MSFT/2026-03-08_2026-03-10.json,
window_337f44aa28a0ca92,MSFT,2026-03-11,2026-03-14,success,200,230,2026-09-14T15:37:38Z,raw/responses/MSFT/2026-03-11_2026-03-14.json,
window_8c2e2f71dae494c2,MSFT,2026-03-11,2026-03-17,split_potential_truncation,200,240,2026-09-14T15:37:37Z,raw/responses/MSFT/2026-03-11_2026-03-17.json,
window_546e00f82dbad3c9,MSFT,2026-03-15,2026-03-17,success,200,163,2026-09-14T15:37:39Z,raw/responses/MSFT/2026-03-15_2026-03-17.json,
window_c935eaa4cd4ebfe3,MSFT,2026-03-18,2026-03-21,success,200,211,2026-09-14T15:37:42Z,raw/responses/MSFT/2026-03-18_2026-03-21.json,
window_da66486eea28b6d3,MSFT,2026-03-18,2026-03-24,split_potential_truncation,200,242,2026-09-14T15:37:40Z,raw/responses/MSFT/2026-03-18_2026-03-24.json,
window_94bc327977c54e49,MSFT,2026-03-22,2026-03-24,success,200,175,2026-09-14T15:37:43Z,raw/responses/MSFT/2026-03-22_2026-03-24.json,
window_fad347994cbf3088,MSFT,2026-03-25,2026-03-26,success,200,165,2026-09-14T15:37:46Z,raw/responses/MSFT/2026-03-25_2026-03-26.json,
window_9b9c80d5f5e655cf,MSFT,2026-03-25,2026-03-28,split_potential_truncation,200,243,2026-09-14T15:37:45Z,raw/responses/MSFT/2026-03-25_2026-03-28.json,
window_14d9b04ae3d4ea3d,MSFT,2026-03-25,2026-03-31,split_potential_truncation,200,244,2026-09-14T15:37:44Z,raw/responses/MSFT/2026-03-25_2026-03-31.json,
window_7f97983142c2ae93,MSFT,2026-03-27,2026-03-28,success,200,92,2026-09-14T15:37:47Z,raw/responses/MSFT/2026-03-27_2026-03-28.json,
window_0788d03b3c658999,MSFT,2026-03-29,2026-03-31,success,200,190,2026-09-14T15:37:48Z,raw/responses/MSFT/2026-03-29_2026-03-31.json,
window_0baddfe6969e919f,MSFT,2026-04-01,2026-04-07,success,200,235,2026-09-14T15:37:49Z,raw/responses/MSFT/2026-04-01_2026-04-07.json,
window_70f05a73fe930fff,MSFT,2026-04-08,2026-04-11,success,200,230,2026-09-14T15:37:52Z,raw/responses/MSFT/2026-04-08_2026-04-11.json,
window_b0d5b667e16f04c7,MSFT,2026-04-08,2026-04-14,split_potential_truncation,200,250,2026-09-14T15:37:50Z,raw/responses/MSFT/2026-04-08_2026-04-14.json,
window_3c1f6e40598391bb,MSFT,2026-04-12,2026-04-14,success,200,205,2026-09-14T15:37:53Z,raw/responses/MSFT/2026-04-12_2026-04-14.json,
window_5632fa26e7670a57,MSFT,2026-04-15,2026-04-16,success,200,211,2026-09-14T15:37:56Z,raw/responses/MSFT/2026-04-15_2026-04-16.json,
window_a1e8369400192bd2,MSFT,2026-04-15,2026-04-18,split_potential_truncation,200,250,2026-09-14T15:37:55Z,raw/responses/MSFT/2026-04-15_2026-04-18.json,
window_d8d77f28338bf749,MSFT,2026-04-15,2026-04-21,split_potential_truncation,200,246,2026-09-14T15:37:54Z,raw/responses/MSFT/2026-04-15_2026-04-21.json,
window_8ee24571af0591b5,MSFT,2026-04-17,2026-04-18,success,200,109,2026-09-14T15:37:57Z,raw/responses/MSFT/2026-04-17_2026-04-18.json,
window_d44aa181a98358ec,MSFT,2026-04-19,2026-04-21,success,200,160,2026-09-14T15:37:58Z,raw/responses/MSFT/2026-04-19_2026-04-21.json,
window_4c701d0bf4db68a6,MSFT,2026-04-22,2026-04-23,success,200,184,2026-09-14T15:38:01Z,raw/responses/MSFT/2026-04-22_2026-04-23.json,
window_bb02f87ff2c38274,MSFT,2026-04-22,2026-04-25,split_potential_truncation,200,245,2026-09-14T15:38:00Z,raw/responses/MSFT/2026-04-22_2026-04-25.json,
window_37e998c3b9b6333a,MSFT,2026-04-22,2026-04-28,split_potential_truncation,200,242,2026-09-14T15:37:59Z,raw/responses/MSFT/2026-04-22_2026-04-28.json,
window_0c49989a538635b7,MSFT,2026-04-24,2026-04-25,success,200,135,2026-09-14T15:38:03Z,raw/responses/MSFT/2026-04-24_2026-04-25.json,
window_8fcbe537e1f5bf58,MSFT,2026-04-26,2026-04-27,success,200,204,2026-09-14T15:38:05Z,raw/responses/MSFT/2026-04-26_2026-04-27.json,
window_9b4eee7f49cf2055,MSFT,2026-04-26,2026-04-28,split_potential_truncation,200,242,2026-09-14T15:38:04Z,raw/responses/MSFT/2026-04-26_2026-04-28.json,
window_09ba3ae5d80718dd,MSFT,2026-04-28,2026-04-28,success,200,172,2026-09-14T15:38:06Z,raw/responses/MSFT/2026-04-28_2026-04-28.json,
window_bc3fea8a4218c283,MSFT,2026-04-29,2026-04-29,success,200,176,2026-09-14T15:38:09Z,raw/responses/MSFT/2026-04-29_2026-04-29.json,
window_fd6562a615627e26,MSFT,2026-04-29,2026-04-30,split_potential_truncation,200,247,2026-09-14T15:38:08Z,raw/responses/MSFT/2026-04-29_2026-04-30.json,
window_893a7e5dc73de187,MSFT,2026-04-29,2026-05-01,split_potential_truncation,200,250,2026-09-14T15:38:07Z,raw/responses/MSFT/2026-04-29_2026-05-01.json,
window_cb20de833504010a,MSFT,2026-04-30,2026-04-30,success,200,190,2026-09-14T15:38:10Z,raw/responses/MSFT/2026-04-30_2026-04-30.json,
window_9a07ab00e49bcce2,MSFT,2026-05-01,2026-05-01,success,200,123,2026-09-14T15:38:11Z,raw/responses/MSFT/2026-05-01_2026-05-01.json,
window_3d201b48fff5d6a7,MU,2025-10-01,2025-10-07,success,200,83,2026-09-14T15:35:12Z,raw/responses/MU/2025-10-01_2025-10-07.json,
window_7c019286a4709eb4,MU,2025-10-08,2025-10-14,success,200,63,2026-09-14T15:35:13Z,raw/responses/MU/2025-10-08_2025-10-14.json,
window_360d346a0bf4e601,MU,2025-10-15,2025-10-21,success,200,76,2026-09-14T15:35:15Z,raw/responses/MU/2025-10-15_2025-10-21.json,
window_eaeec8f9a59317dc,MU,2025-10-22,2025-10-28,success,200,53,2026-09-14T15:35:16Z,raw/responses/MU/2025-10-22_2025-10-28.json,
window_a584fd1dd90ecf33,MU,2025-10-29,2025-11-04,success,200,61,2026-09-14T15:35:17Z,raw/responses/MU/2025-10-29_2025-11-04.json,
window_f11a6bf47dc4f85b,MU,2025-11-05,2025-11-11,success,200,78,2026-09-14T15:35:18Z,raw/responses/MU/2025-11-05_2025-11-11.json,
window_03f0a7d293881ae8,MU,2025-11-12,2025-11-18,success,200,93,2026-09-14T15:35:19Z,raw/responses/MU/2025-11-12_2025-11-18.json,
window_e3dde3f7697c90ff,MU,2025-11-19,2025-11-25,success,200,124,2026-09-14T15:35:20Z,raw/responses/MU/2025-11-19_2025-11-25.json,
window_163047ba64593e9f,MU,2025-11-26,2025-12-02,success,200,64,2026-09-14T15:35:21Z,raw/responses/MU/2025-11-26_2025-12-02.json,
window_37fb15eee45bea20,MU,2025-12-03,2025-12-09,success,200,78,2026-09-14T15:35:22Z,raw/responses/MU/2025-12-03_2025-12-09.json,
window_b07f7e00629d166e,MU,2025-12-10,2025-12-16,success,200,132,2026-09-14T15:35:23Z,raw/responses/MU/2025-12-10_2025-12-16.json,
window_5a0cc5203556c2b6,MU,2025-12-17,2025-12-23,success,200,237,2026-09-14T15:35:24Z,raw/responses/MU/2025-12-17_2025-12-23.json,
window_614539f2691abedf,MU,2025-12-24,2025-12-30,success,200,95,2026-09-14T15:35:26Z,raw/responses/MU/2025-12-24_2025-12-30.json,
window_c03c513fe518de97,MU,2025-12-31,2026-01-06,success,200,125,2026-09-14T15:35:27Z,raw/responses/MU/2025-12-31_2026-01-06.json,
window_4c0f3b00cf9ccd94,MU,2026-01-07,2026-01-13,success,200,161,2026-09-14T15:35:28Z,raw/responses/MU/2026-01-07_2026-01-13.json,
window_595a95a34fccceaa,MU,2026-01-14,2026-01-20,success,200,184,2026-09-14T15:35:29Z,raw/responses/MU/2026-01-14_2026-01-20.json,
window_5e3df40bd03603fc,MU,2026-01-21,2026-01-27,success,200,185,2026-09-14T15:35:30Z,raw/responses/MU/2026-01-21_2026-01-27.json,
window_413368920ae4fa7b,MU,2026-01-28,2026-02-03,success,200,140,2026-09-14T15:35:31Z,raw/responses/MU/2026-01-28_2026-02-03.json,
window_4a685178a8429acf,MU,2026-02-04,2026-02-10,success,200,118,2026-09-14T15:35:32Z,raw/responses/MU/2026-02-04_2026-02-10.json,
window_9472e136277c649c,MU,2026-02-11,2026-02-17,success,200,158,2026-09-14T15:35:33Z,raw/responses/MU/2026-02-11_2026-02-17.json,
window_0e4680f31d6e67f3,MU,2026-02-18,2026-02-24,success,200,122,2026-09-14T15:35:34Z,raw/responses/MU/2026-02-18_2026-02-24.json,
window_4b93ef03ba801223,MU,2026-02-25,2026-03-03,success,200,143,2026-09-14T15:35:36Z,raw/responses/MU/2026-02-25_2026-03-03.json,
window_0933cbe66f553f85,MU,2026-03-04,2026-03-10,success,200,167,2026-09-14T15:35:37Z,raw/responses/MU/2026-03-04_2026-03-10.json,
window_30b1ff7eee7066f4,MU,2026-03-11,2026-03-14,success,200,112,2026-09-14T15:35:39Z,raw/responses/MU/2026-03-11_2026-03-14.json,
window_c5e2f231e9509b45,MU,2026-03-11,2026-03-17,split_potential_truncation,200,247,2026-09-14T15:35:38Z,raw/responses/MU/2026-03-11_2026-03-17.json,
window_5297509de99a81af,MU,2026-03-15,2026-03-17,success,200,146,2026-09-14T15:35:40Z,raw/responses/MU/2026-03-15_2026-03-17.json,
window_369e7e0f25832ff3,MU,2026-03-18,2026-03-19,success,200,231,2026-09-14T15:35:43Z,raw/responses/MU/2026-03-18_2026-03-19.json,
window_61f1063f9ff8a931,MU,2026-03-18,2026-03-21,split_potential_truncation,200,245,2026-09-14T15:35:42Z,raw/responses/MU/2026-03-18_2026-03-21.json,
window_ae7e347324344fcf,MU,2026-03-18,2026-03-24,split_potential_truncation,200,241,2026-09-14T15:35:41Z,raw/responses/MU/2026-03-18_2026-03-24.json,
window_883057459e059453,MU,2026-03-20,2026-03-21,success,200,46,2026-09-14T15:35:45Z,raw/responses/MU/2026-03-20_2026-03-21.json,
